Source,Source ID,Time,Username,Text,File Attachments,Entity URLs,Latitude,Longitude,Geo Type,Media,Positive Sentiment Confidence,Negative Sentiment Confidence,Source URL
twitter,672469000000000000,2015-12-03T17:35:04Z,reform_si,RT @ChristianToday: An Egyptian Christian mother of two has been murdered for her faith: https://t.co/16XmnSiXyB #copticlivesmatter https:/…,,http://bit.ly/1NnEgb3,,,actual,http://pbs.twimg.com/media/CVJGtzVVAAA0qDT.jpg,,,https://twitter.com/reform_si/status/672469110559784960
twitter,672409000000000000,2015-12-03T13:37:38Z,Paolme,RT @ChristianToday: An Egyptian Christian mother of two has been murdered for her faith: https://t.co/16XmnSiXyB #copticlivesmatter https:/…,,http://bit.ly/1NnEgb3,,,actual,http://pbs.twimg.com/media/CVJGtzVVAAA0qDT.jpg,,,https://twitter.com/Paolme/status/672409360228839424
twitter,672332000000000000,2015-12-03T08:29:36Z,PhilippaTaylor_,RT @ChristianToday: An Egyptian Christian mother of two has been murdered for her faith: https://t.co/16XmnSiXyB #copticlivesmatter https:/…,,http://bit.ly/1NnEgb3,,,actual,http://pbs.twimg.com/media/CVJGtzVVAAA0qDT.jpg,,,https://twitter.com/PhilippaTaylor_/status/672331839583989760
twitter,672324000000000000,2015-12-03T07:58:25Z,stcathhatch,RT @ChristianToday: An Egyptian Christian mother of two has been murdered for her faith: https://t.co/16XmnSiXyB #copticlivesmatter https:/…,,http://bit.ly/1NnEgb3,52,0,enrichment,http://pbs.twimg.com/media/CVJGtzVVAAA0qDT.jpg,,,https://twitter.com/stcathhatch/status/672323992909455361
twitter,672320000000000000,2015-12-03T07:43:09Z,DrDaveLandrum,RT @ChristianToday: An Egyptian Christian mother of two has been murdered for her faith: https://t.co/16XmnSiXyB #copticlivesmatter https:/…,,http://bit.ly/1NnEgb3,52,0,enrichment,http://pbs.twimg.com/media/CVJGtzVVAAA0qDT.jpg,,,https://twitter.com/DrDaveLandrum/status/672320149307957248
twitter,672313000000000000,2015-12-03T07:14:49Z,chrishall57,RT @ChristianToday: An Egyptian Christian mother of two has been murdered for her faith: https://t.co/16XmnSiXyB #copticlivesmatter https:/…,,http://bit.ly/1NnEgb3,,,actual,http://pbs.twimg.com/media/CVJGtzVVAAA0qDT.jpg,,,https://twitter.com/chrishall57/status/672313020119404544
twitter,672311000000000000,2015-12-03T07:08:37Z,prantifind,RT @ChristianToday: An Egyptian Christian mother of two has been murdered for her faith: https://t.co/16XmnSiXyB #copticlivesmatter https:/…,,http://bit.ly/1NnEgb3,52,0,enrichment,http://pbs.twimg.com/media/CVJGtzVVAAA0qDT.jpg,,,https://twitter.com/prantifind/status/672311459997720576
twitter,672310000000000000,2015-12-03T07:02:17Z,RuthieGledhill,RT @ChristianToday: An Egyptian Christian mother of two has been murdered for her faith: https://t.co/16XmnSiXyB #copticlivesmatter https:/…,,http://bit.ly/1NnEgb3,52,0,enrichment,http://pbs.twimg.com/media/CVJGtzVVAAA0qDT.jpg,,,https://twitter.com/RuthieGledhill/status/672309864870334465
