Source,Source ID,Time,Username,Text,File Attachments,Entity URLs,Latitude,Longitude,Geo Type,Media,Positive Sentiment Confidence,Negative Sentiment Confidence,Source URL
twitter,6.72E+17,2015-12-03T15:30:47Z,orca_waves,RT @ukanimalcharity: #CatsoftheDay: 3 #Kittens from @CPSutton_Cheam https://t.co/tU9oGEYUkV #cutekittens #WhiteCatMonth #tuxiecats #Sutton …,,http://tmblr.co/ZsDvJl1zEAHJY,,,actual,,,,https://twitter.com/orca_waves/status/672437832485634048
twitter,6.72E+17,2015-12-03T11:05:53Z,CPSutton_Cheam,RT @ukanimalcharity: #CatsoftheDay: 3 #Kittens from @CPSutton_Cheam https://t.co/tU9oGEYUkV #cutekittens #WhiteCatMonth #tuxiecats #Sutton …,,http://tmblr.co/ZsDvJl1zEAHJY,,,actual,,,,https://twitter.com/CPSutton_Cheam/status/672371169962643456
twitter,6.72E+17,2015-12-03T10:04:22Z,ukanimalcharity,#CatsoftheDay: 3 #Kittens from @CPSutton_Cheam https://t.co/tU9oGEYUkV #cutekittens #WhiteCatMonth #tuxiecats #Sutton #Cheam #Kingston,,http://tmblr.co/ZsDvJl1zEAHJY,,,actual,,,,https://twitter.com/ukanimalcharity/status/672355690296528898
twitter,6.72E+17,2015-12-03T08:37:41Z,wurzel260654,"RT @instagramkitten: Ferral #Cat first lot of kits and she exactly knows what to do. #MotherNature at its best

#cutekittens by @stargr… ht…",,http://bit.ly/1NJ0feA,53.4084,-2.9916,enrichment,,0.83,,https://twitter.com/wurzel260654/status/672333872282103808
twitter,6.72E+17,2015-12-03T08:35:12Z,catsrimportant,"RT @instagramkitten: Ferral #Cat first lot of kits and she exactly knows what to do. #MotherNature at its best

#cutekittens by @stargr… ht…",,http://bit.ly/1NJ0feA,,,actual,,0.83,,https://twitter.com/catsrimportant/status/672333249729970176
twitter,6.72E+17,2015-12-02T19:35:44Z,Bell_728,RT @stephanfleet: Tuxedo kitty in a kitty tuxedo playing with #starwars Chew-mousa #cutekittens #cats... (Vine by @therisersaga) https://t.…,,https://vine.co/v/iWviaHAde9w,,,actual,,0.82,,https://twitter.com/Bell_728/status/672137087680970752
twitter,6.72E+17,2015-12-02T19:12:47Z,izzysruby,RT @stephanfleet: Tuxedo kitty in a kitty tuxedo playing with #starwars Chew-mousa #cutekittens #cats... (Vine by @therisersaga) https://t.…,,https://vine.co/v/iWviaHAde9w,,,actual,,0.82,,https://twitter.com/izzysruby/status/672131312778612736
twitter,6.72E+17,2015-12-02T09:57:49Z,marlenalaw11,They're so tired. 😽 #cutekittens https://t.co/fWK69HfxaO,,,-25.2744,133.7751,enrichment,http://pbs.twimg.com/media/CVNksFBUYAA6oNg.jpg (tabby cat: 0.6001659631729126),,,https://twitter.com/marlenalaw11/status/671991649975689216
