Source,Source ID,Time,Username,Text,File Attachments,Entity URLs,Latitude,Longitude,Geo Type,Media,Positive Sentiment Confidence,Negative Sentiment Confidence,Source URL
twitter,672194000000000000,2015-12-02T23:23:23Z,emjack111,my mum is in London on a business trip and she said she's gonna go join the protest #gosue #SyrianLivesMatter,,,,,actual,,,,https://twitter.com/emjack111/status/672194381290602497
twitter,672193000000000000,2015-12-02T23:19:07Z,housewifeshiela,John Lennon - Imagine HD #lovenotwar #peace #SyrianLivesMatter #ChildrenMatter  https://t.co/dVH0wpAmHC,,http://youtu.be/DVg2EJvvlF8,,,actual,,,,https://twitter.com/housewifeshiela/status/672193306516942850
twitter,672192000000000000,2015-12-02T23:15:06Z,NasFoz,RT @SIPPRELLmusic: Peaceful but powerful protest tonight in Parliament Square. ❤️ #dontbombsyria #stopthewar #syrianlivesmatter https://t.c…,,,,,actual,http://pbs.twimg.com/media/CVQB5TAUsAA4DME.jpg,,,https://twitter.com/NasFoz/status/672192296239149056
twitter,672189000000000000,2015-12-02T23:02:55Z,rhijazi,No winners tonight #Syria #syriadebate this should not be seen as a victory. #Syrianlivesmatter #uk,,,52,0,enrichment,,,,https://twitter.com/rhijazi/status/672189229292724224
twitter,672188000000000000,2015-12-02T22:59:58Z,Miniayesha,RT @idrisMpatel: #SyrianLivesMatter,,,,,actual,,,,https://twitter.com/Miniayesha/status/672188485915250689
twitter,672188000000000000,2015-12-02T22:56:38Z,jadefraser_,The quote 'bombing for peace is like fucking for virginity' is SO relevant right now. #SyriaVote #SyrianLivesMatter,,,,,actual,,,,https://twitter.com/jadefraser_/status/672187646152691713
twitter,672187000000000000,2015-12-02T22:53:32Z,shaunaasimpson,#SyrianLivesMatter,,,,,actual,,,,https://twitter.com/shaunaasimpson/status/672186866117005315
twitter,672185000000000000,2015-12-02T22:47:15Z,kashif_dn1,"RT @AQpk: #Syria #Assad #SyriaVote #UK 
#SyrianLivesMatter  https://t.co/ETUdPJldpk",https://twitter.com/SimaDiab/status/672147816098177025,https://twitter.com/SimaDiab/status/672147816098177025,,,actual,,,,https://twitter.com/kashif_dn1/status/672185287267606529
twitter,672184000000000000,2015-12-02T22:43:56Z,AnnyahDeanna,RT @SIPPRELLmusic: Peaceful but powerful protest tonight in Parliament Square. ❤️ #dontbombsyria #stopthewar #syrianlivesmatter https://t.c…,,,,,actual,http://pbs.twimg.com/media/CVQB5TAUsAA4DME.jpg,,,https://twitter.com/AnnyahDeanna/status/672184453586923520
twitter,672183000000000000,2015-12-02T22:38:14Z,AjithVenuPrasad,A sad time in British politics #SyriaVote #SyrianLivesMatter https://t.co/bX0PDKCrmM,,,,,actual,http://pbs.twimg.com/media/CVQS4P_WUAAN0Ne.jpg,,,https://twitter.com/AjithVenuPrasad/status/672183015926333440
