Source,Source ID,Time,Username,Text,File Attachments,Entity URLs,Latitude,Longitude,Geo Type,Media,Positive Sentiment Confidence,Negative Sentiment Confidence,Source URL
twitter,672049994325716000,2015-12-02T13:49:39Z,asfvicente,It only means we are taught to respect human lives above all else's #animallivesmatter #AnimalRights  https://t.co/Y9IvER6sqk,https://twitter.com/ziyatong/status/672046493029834752,https://twitter.com/ziyatong/status/672046493029834752,,,actual,,,,https://twitter.com/asfvicente/status/672049994325716992
twitter,671978955520368000,2015-12-02T09:07:22Z,smitheryn_klose,RT @kimczwicker: #animalcruelty #AnimalRights #animallivesmatter https://t.co/78tK1rrW4d,,,,,actual,http://pbs.twimg.com/media/CVLnk67W4AE7UVd.jpg,,,https://twitter.com/smitheryn_klose/status/671978955520368640
twitter,671977538646843000,2015-12-02T09:01:44Z,Brosly7,RT @kimczwicker: #animalcruelty #AnimalRights #animallivesmatter https://t.co/78tK1rrW4d,,,,,actual,http://pbs.twimg.com/media/CVLnk67W4AE7UVd.jpg,,,https://twitter.com/Brosly7/status/671977538646843392
